Vendor,Department,Description,Check #,Check Date,Amount
BURNS & MCDONNELL,PUBLIC WORKS AIRPORT,AQUEOUS FILM FORMING FOAM TEST,12902,2022-01-25T00:00:00Z,1740
COUNTY OF BOONE,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,647397,2022-01-25T00:00:00Z,1
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647382,2022-01-25T00:00:00Z,556.52
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647382,2022-01-25T00:00:00Z,90.11
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647382,2022-01-25T00:00:00Z,364.71
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647382,2022-01-25T00:00:00Z,1062.56
ATLANTIC & WESTERN RAILWAY,RAILROAD,DECEMBER 2021,647381,2022-01-25T00:00:00Z,36.5
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,4467.84
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,4567.98
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,6203.93
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,3796.65
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,2131.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,3929.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,4344.38
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,3263.19
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,Asplundh Weekly Invoices Contr,12901,2022-01-25T00:00:00Z,5066.4
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12900,2022-01-25T00:00:00Z,5460
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12900,2022-01-25T00:00:00Z,5379.15
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12900,2022-01-25T00:00:00Z,2184
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12900,2022-01-25T00:00:00Z,1389.15
MMP BUSINESS ASSOCIATES,PUBLIC WORKS FLEET MAINTENANCE,OEM REFUSE PARTS FOR INVENTORY,12907,2022-01-25T00:00:00Z,30.17
ACCENT WIRE PRODUCTS,SOLID WASTE,Bailing Wire,647378,2022-01-25T00:00:00Z,5200.21
22ND CENTURY TECHNOLOGIES INC,LAW,Temp employment Services,12897,2022-01-25T00:00:00Z,2600
22ND CENTURY TECHNOLOGIES INC,SOLID WASTE,Temporary Employment Services,12896,2022-01-25T00:00:00Z,2472.96
DELTA DENTAL OF MISSOURI,EMPLOYEE BENEFIT,BILLING #2131-1002,647403,2022-01-25T00:00:00Z,170.87
DELTA DENTAL OF MISSOURI,EMPLOYEE BENEFIT,BILLING #2131-1001,647402,2022-01-25T00:00:00Z,10397.8
DELTA DENTAL OF MISSOURI,EMPLOYEE BENEFIT,BILLING # 2131-1000,647401,2022-01-25T00:00:00Z,65309.12
STATE OF MISSOURI,HUMAN RESOURCES,TESTER AUDIT FEE,647438,2022-01-25T00:00:00Z,100
MORPHO USA INC,HUMAN RESOURCES,FINGER PRINTING,647420,2022-01-25T00:00:00Z,41.75
MORPHO USA INC,HUMAN RESOURCES,FINGER PRINTING,647419,2022-01-25T00:00:00Z,41.75
SEWAH STUDIOS INC,PARKS & RECREATION,ORDER # M-12675-RRR,647435,2022-01-25T00:00:00Z,1990
SEWAH STUDIOS INC,CAPITAL PROJECT,ORDER # M-14515,647435,2022-01-25T00:00:00Z,2105
SEWAH STUDIOS INC,PARKS & RECREATION,ORDER # M-14515,647435,2022-01-25T00:00:00Z,10
STERICYCLE INC,STORM WATER,CUST # 1000286223,12917,2022-01-25T00:00:00Z,3.43
STERICYCLE INC,SOLID WASTE,CUST # 1000286223,12917,2022-01-25T00:00:00Z,54.84
STERICYCLE INC,SEWER,CUST # 1000286223,12917,2022-01-25T00:00:00Z,54.84
STERICYCLE INC,ELECTRIC ADMINISTRATION,CUST # 1000286223,12917,2022-01-25T00:00:00Z,143.97
STERICYCLE INC,WATER ADMINISTRATION,CUST # 1000286223,12917,2022-01-25T00:00:00Z,85.69
"SELECTURF, INC",PARKS & RECREATION,CONTRACT 97/2021,647433,2022-01-25T00:00:00Z,156
NEXTRAN CORP,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 727500,647421,2022-01-25T00:00:00Z,30.19
TOTALSIR LLC,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 53786,647443,2022-01-25T00:00:00Z,34
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 809635900,647427,2022-01-25T00:00:00Z,428.38
ROMAINE ELECTRIC CORP,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 38673,647431,2022-01-25T00:00:00Z,292.13
ROMAINE ELECTRIC CORP,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 38673,647431,2022-01-25T00:00:00Z,976.2
MISSOURI ASSOCIATION OF PUBLIC EMPLOYEE RETIREMENT,POLICE & FIRE PENSION,Annual Membership Dues,647416,2022-01-25T00:00:00Z,50
MISSOURI ASSOCIATION OF PUBLIC EMPLOYEE RETIREMENT,POLICE & FIRE PENSION,Annual Membership Dues,647416,2022-01-25T00:00:00Z,50
POMP'S TIRE SERVICE INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 1965692,12910,2022-01-25T00:00:00Z,339.3
POMP'S TIRE SERVICE INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 1965692,12910,2022-01-25T00:00:00Z,618.6
TRANSIT HOLDINGS INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # P90058,13062,2022-02-18T00:00:00Z,50.81
MIDWEST WHEEL COMPANIES INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 14339,12906,2022-01-25T00:00:00Z,473.54
"PROFESSIONAL TURF PRODUCTS, LP",PARKS & RECREATION,CUST # 5002944,647426,2022-01-25T00:00:00Z,1312.1
MIDWEST TRANSIT EQUIPMENT INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 160562,12905,2022-01-25T00:00:00Z,78.66
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,REF # 01P82587,12915,2022-01-25T00:00:00Z,-579.6
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,272.74
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,162.62
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,533.49
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,548.02
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,81.31
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,136.58
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,1731.89
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,12915,2022-01-25T00:00:00Z,46.58
SIMON OSWALD ASSOCIATES INC,CAPITAL PROJECT,PROJECT 20048 HOWARD CITY COUR,647436,2022-01-25T00:00:00Z,4000
KNAPHEIDE TRUCK EQUIP CO/JC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 503450,647409,2022-01-25T00:00:00Z,401.08
MIDWEST KENWORTH - COLUMBIA,PUBLIC WORKS FLEET MAINTENANCE,CUST # 1416,647415,2022-01-25T00:00:00Z,126.54
KEY EQUIPMENT & SUPPLY CO,PUBLIC WORKS FLEET MAINTENANCE,ORD # STL100595,647408,2022-01-25T00:00:00Z,199.68
KEY EQUIPMENT & SUPPLY CO,PUBLIC WORKS FLEET MAINTENANCE,ORDER # STL100596,647408,2022-01-25T00:00:00Z,178.67
RUBBER INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 4017180,647432,2022-01-25T00:00:00Z,117.2
CURATORS OF THE UNIVERSITY OF MO,FINANCE,CUST # 1943,647400,2022-01-25T00:00:00Z,6.5
CANON FINANCIAL SERVICES INC,ELECTRIC ADMINISTRATION,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,817.58
CANON FINANCIAL SERVICES INC,WATER ADMINISTRATION,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,817.58
CANON FINANCIAL SERVICES INC,STORM WATER,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,48.31
CANON FINANCIAL SERVICES INC,STORM WATER,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,181.73
CANON FINANCIAL SERVICES INC,SEWER,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,144.93
CANON FINANCIAL SERVICES INC,SEWER,CONTRACT # 0668038-001,647384,2022-01-25T00:00:00Z,545.2
SLATE TOWING AND PERFORMANCE,POLICE,FY22 CPD TOW SERVICES,647437,2022-01-25T00:00:00Z,145
SLATE TOWING AND PERFORMANCE,POLICE,FY22 CPD TOW SERVICES,647437,2022-01-25T00:00:00Z,75
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647382,2022-01-25T00:00:00Z,857.25
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,9.09
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,3.14
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,6.43
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,44.04
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,16.66
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,1399.81
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,REF 116954,647425,2022-01-25T00:00:00Z,-628.76
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OWA CUMMINS FLEET MAINTAINENCE,647398,2022-01-25T00:00:00Z,1563.13
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,647437,2022-01-25T00:00:00Z,125
DIGGIT LLC,FIRE,"Fire T-Shirts, Sweatshirts/pan",647404,2022-01-25T00:00:00Z,1298.1
CANON SOLUTIONS AMERICA INC,STORM WATER,ACCT NO 138696,647385,2022-01-25T00:00:00Z,15.31
CANON SOLUTIONS AMERICA INC,SEWER,ACCT NO 138696,647385,2022-01-25T00:00:00Z,45.95
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12903,2022-01-25T00:00:00Z,737.72
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12903,2022-01-25T00:00:00Z,93
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12903,2022-01-25T00:00:00Z,175
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12903,2022-01-25T00:00:00Z,1690.36
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12903,2022-01-25T00:00:00Z,225.86
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,REF 613624,12903,2022-01-25T00:00:00Z,-185.01
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,MISO 01/01 - 01/07/2022,12895,2022-01-21T00:00:00Z,630248.68
"UMB BANK,N.A.",SEWER,EIERA FEES DUE 01.25.2022,12893,2022-01-21T00:00:00Z,94042.84
"UMB BANK,N.A.",SEWER,EIERA FEES DUE 01.25.2022,12893,2022-01-21T00:00:00Z,3653.39
"UMB BANK,N.A.",SEWER,EIERA FEES DUE 01.25.2022,12893,2022-01-21T00:00:00Z,802.86
"UMB BANK,N.A.",SEWER,EIERA FEES DUE 01.25.2022,12893,2022-01-21T00:00:00Z,3336.17
"UMB BANK,N.A.",SEWER,EIERA FEES DUE 01.25.2022,12893,2022-01-21T00:00:00Z,1324.47
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 1405 S Pickford Pl - 1/1,647234,2022-01-21T00:00:00Z,400
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 5011 Melissa Dr - 1/14/2,647232,2022-01-21T00:00:00Z,422
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 106 W Phyllis Ave - 1/14,647235,2022-01-21T00:00:00Z,477
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 2306 Ridgefield Rd - 1/1,647229,2022-01-21T00:00:00Z,500
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 408 Cumberland Rd - 1/14,647230,2022-01-21T00:00:00Z,556
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 1204 Fieldcrest - 1/14/2,647225,2022-01-21T00:00:00Z,364
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 509 W Ash St - 1/14/22,647233,2022-01-21T00:00:00Z,716
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 315 W Stewart Rd - 1/14/,647227,2022-01-21T00:00:00Z,380
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4100 Compton Rd - 1/14/2,647228,2022-01-21T00:00:00Z,490
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 200 W Thurman St - 1/14/,647231,2022-01-21T00:00:00Z,400
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 1912 Potomac Dr - 1/14/2,647226,2022-01-21T00:00:00Z,86
BEENDERS WALKER GROUP,CONVENTION & TOURISM,Public Relations for CVB,647174,2022-01-21T00:00:00Z,22000
EMERY SAPP & SONS INC,CAPITAL PROJECT,Lenoir Street Improvements,12878,2022-01-21T00:00:00Z,2133.04
EMERY SAPP & SONS INC,CAPITAL PROJECT,Discovery Parkway: Gans to New,12878,2022-01-21T00:00:00Z,201809.15
EMERY SAPP & SONS INC,CAPITAL PROJECT,Nifong Boulevard Improvement P,12878,2022-01-21T00:00:00Z,128734.12
COLUMBIA CHAMBER OF COMMERCE,CONVENTION & TOURISM,JANUARY 2022,647190,2022-01-21T00:00:00Z,1625
COLUMBIA CHAMBER OF COMMERCE,CONVENTION & TOURISM,DECEMBER 2021,647190,2022-01-21T00:00:00Z,1625
DEPARTMENT OF HEALTH AND HUMAN SERV,HEALTH AND HUMAN SERVICES,CLIA Laboratory certification,647200,2022-01-21T00:00:00Z,240
CHRISTENSEN CONSTRUCTION CO,CAPITAL PROJECT,CONTRACT 117/2021 ASPHALT PLAY,647188,2022-01-21T00:00:00Z,2750
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,REF 623638,647187,2022-01-21T00:00:00Z,-10.87
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,ALL PETROLEUM PRODUCTS AND GRE,647187,2022-01-21T00:00:00Z,4326.55
CHAMPION BRANDS LLC,SOLID WASTE,"Fuel, Oil & Lubricants",647187,2022-01-21T00:00:00Z,923
CENTRAL STATES MEP LLC,SOLID WASTE,JOB # 2021-033-061,647185,2022-01-21T00:00:00Z,1131.21
CENTER FOR PUBLIC SAFETY EXCELLENCE,FIRE,Fire Annual Accreditation Fee,647191,2022-01-21T00:00:00Z,1860
CDW-G,INFORMATION TECHNOLOGY,CUST NO 1714546,647182,2022-01-21T00:00:00Z,28549.51
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647246,2022-01-21T00:00:00Z,34.95
CAROLINA SOFTWARE,SOLID WASTE,Computer Software & Supplies,647180,2022-01-21T00:00:00Z,1035.91
CAROLINA SOFTWARE,SOLID WASTE,Computer Software & Supplies,647180,2022-01-21T00:00:00Z,750
BRIDGEPAY NETWORK SOLUTIONS LLC,COMMUNITY DEVELOPMENT,Online transaction fees for En,647179,2022-01-21T00:00:00Z,49.4
BATTERY OUTFITTERS,PUBLIC WORKS FLEET MAINTENANCE,BATTERIES AND ITEMS FOR INVENT,647173,2022-01-21T00:00:00Z,218.78
BATTERY OUTFITTERS,PUBLIC WORKS FLEET MAINTENANCE,BATTERIES AND ITEMS FOR INVENT,647173,2022-01-21T00:00:00Z,329.56
BATTERY OUTFITTERS,PUBLIC WORKS FLEET MAINTENANCE,BATTERIES AND ITEMS FOR INVENT,647173,2022-01-21T00:00:00Z,218.78
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12873,2022-01-21T00:00:00Z,4095
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12873,2022-01-21T00:00:00Z,3835.14
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647171,2022-01-21T00:00:00Z,69.41
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647171,2022-01-21T00:00:00Z,65.54
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647171,2022-01-21T00:00:00Z,82.71
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent replacement parts (S,647167,2022-01-21T00:00:00Z,456
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent replacement parts (S,647167,2022-01-21T00:00:00Z,12.5
AJ'S AUTO AIR CONDITIONING,PUBLIC WORKS FLEET MAINTENANCE,AIR CONDITIONING PARTS AND SUP,647168,2022-01-21T00:00:00Z,278.95
KEITH SHERON,PUBLIC WORKS PARKING,1 customized clamp for pole st,647219,2022-01-21T00:00:00Z,350
JOB POINT,HEALTH AND HUMAN SERVICES,JOB POINT,647218,2022-01-21T00:00:00Z,32300
COMMUNITY PLAYGROUND OF COLUMBIA IN,HEALTH AND HUMAN SERVICES,FUND CITY YOUTH ACADEMY,647192,2022-01-21T00:00:00Z,27200
22ND CENTURY TECHNOLOGIES INC,INFORMATION TECHNOLOGY,Temp Employee - DBA in Apps,12870,2022-01-21T00:00:00Z,2681.25
TRANSUNION RISK AND ALTERNATIVE DATA SOLUTIONS INC,POLICE,ACCT # 189578,647259,2022-01-21T00:00:00Z,308.5
TISCHLERBISE INC,COMMUNITY DEVELOPMENT,GROWTH IMPACT STUDY CONSULTING,647258,2022-01-21T00:00:00Z,6394.5
CFG LLC,ELECTRIC ADMINISTRATION,1405 PICKFORD PLACE,648787,2022-03-08T00:00:00Z,300
MAAD CREATIVE LLC,PARKS & RECREATION,ACTIVITY 3001-650,647221,2022-01-21T00:00:00Z,650
SELCON CONSTRUCTION LLC,ELECTRIC TRANS & DISTRIB,WORK ORDER MAGUIRE BLVD,647249,2022-01-21T00:00:00Z,14943.62
SHI INTERNATIONAL CORP,HEALTH AND HUMAN SERVICES,CUST # 1086548,12890,2022-01-21T00:00:00Z,295
SHI INTERNATIONAL CORP,ECONOMIC DEVELOPMENT,CUST # 1086548,12890,2022-01-21T00:00:00Z,295
SHI INTERNATIONAL CORP,HEALTH AND HUMAN SERVICES,CUST # 1086548,12890,2022-01-21T00:00:00Z,295
SHI INTERNATIONAL CORP,HEALTH AND HUMAN SERVICES,CUST # 1086548,12890,2022-01-21T00:00:00Z,590
SHI INTERNATIONAL CORP,INFORMATION TECHNOLOGY,CUST # 1086548,12890,2022-01-21T00:00:00Z,2199.6
SHI INTERNATIONAL CORP,FIRE,CUST # 1086548,12890,2022-01-21T00:00:00Z,362.64
CAT5 COMMERCE LLC,PUBLIC WORKS TRANSIT,UNIFORM PANTS,647181,2022-01-21T00:00:00Z,109.25
MISSOURI WATER AND WASTEWATER CONFE,WATER ADMINISTRATION,"B. WHITE, T. MARTIN, B. STULTZ",647236,2022-01-21T00:00:00Z,470
ROUTEWARE GLOBAL,SOLID WASTE,CUST # C001002,12888,2022-01-21T00:00:00Z,5737.5
WELLS FARGO RAIL CORPORATION,RAILROAD,DECEMBER 2021 CARHIRE,12894,2022-01-21T00:00:00Z,67
DH PACE COMPANY INC,PUBLIC WORKS TRANSIT,CUST # 208493,12877,2022-01-21T00:00:00Z,140
DH PACE COMPANY INC,FIRE,CUST # 208493,12877,2022-01-21T00:00:00Z,140
POWER ARC,PUBLIC WORKS FLEET MAINTENANCE,ACCT # COLUMB-003,647244,2022-01-21T00:00:00Z,553.7
MILSOFT UTILITY SOLUTIONS INC,ELECTRIC TRANS & DISTRIB,Monthly IVR maintenance,12881,2022-01-21T00:00:00Z,2118
NEMOW INSULATION CO,ELECTRIC ADMINISTRATION,708 GREEN MEADOWS,647240,2022-01-21T00:00:00Z,100
NEMOW INSULATION CO,ELECTRIC ADMINISTRATION,1612 HIGHRIDGE CIRCLE,647240,2022-01-21T00:00:00Z,100
NEMOW INSULATION CO,ELECTRIC ADMINISTRATION,3803 TREEFOIL DRIVE,647240,2022-01-21T00:00:00Z,100
NEMOW INSULATION CO,ELECTRIC ADMINISTRATION,200 W THURMAN,647240,2022-01-21T00:00:00Z,200
"PRECISION PRECAST, LLC",ELECTRIC TRANS & DISTRIB,JOB # 8689,12886,2022-01-21T00:00:00Z,2376.6
"PRECISION PRECAST, LLC",ELECTRIC TRANS & DISTRIB,JOB # 8743,12886,2022-01-21T00:00:00Z,2208.3
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,647243,2022-01-21T00:00:00Z,28
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,647243,2022-01-21T00:00:00Z,42
"MATHESON TRI-GAS, INC",PUBLIC WORKS FLEET MAINTENANCE,ACCT # A7045,12879,2022-01-21T00:00:00Z,35.03
STATE OF MISSOURI,ELECTRIC PRODUCTION,MO002378,647251,2022-01-21T00:00:00Z,20
STATE OF MISSOURI,SOLID WASTE,Sanitary Landfill Solid Waste,647252,2022-01-21T00:00:00Z,57016.24
STATE OF MISSOURI,SOLID WASTE,Sanitary Landfill Solid Waste,647252,2022-01-21T00:00:00Z,12881.82
STATE OF MISSOURI,SOLID WASTE,Sanitary Landfill Solid Waste,647252,2022-01-21T00:00:00Z,32414.06
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52175,12889,2022-01-21T00:00:00Z,1011.64
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52178,12889,2022-01-21T00:00:00Z,1001.27
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52176,12889,2022-01-21T00:00:00Z,678.63
ROYAL PAPERS INC,PUBLIC WORKS AIRPORT,CUST # 52685,12889,2022-01-21T00:00:00Z,152.27
ROYAL PAPERS INC,PUBLIC WORKS AIRPORT,CUST # 52685,12889,2022-01-21T00:00:00Z,549.3
ROYAL PAPERS INC,POLICE,CUST # 51964,12889,2022-01-21T00:00:00Z,399.87
ROYAL PAPERS INC,PUBLIC WORKS AIRPORT,CUST # 52685,12889,2022-01-21T00:00:00Z,729.18
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52178,12889,2022-01-21T00:00:00Z,147.63
MOORE & SHRYOCK,CAPITAL PROJECT,"GALLUP TRACT, ST CHARLES ROAD",647239,2022-01-21T00:00:00Z,1500
MOORE & SHRYOCK,PUBLIC WORKS,"FURLOW TRACT, ST CHARLES ROAD",647239,2022-01-21T00:00:00Z,1500
MFA OIL COMPANY,RAILROAD,CUST # 6689578,647223,2022-01-21T00:00:00Z,2422.54
MISSISSIPPI LIME CO,WATER PRODUCTION,Quicklime as needed for WTP,12882,2022-01-21T00:00:00Z,6338.24
CURATORS OF THE UNIVERSITY OF MO,COMMUNITY DEVELOPMENT,CUST # 1943,647197,2022-01-21T00:00:00Z,36.5
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,46.93
CURATORS OF THE UNIVERSITY OF MO,STORM WATER,CUST # 0000040701,647197,2022-01-21T00:00:00Z,600
CURATORS OF THE UNIVERSITY OF MO,FIRE,CUST # 1943,647197,2022-01-21T00:00:00Z,220
CURATORS OF THE UNIVERSITY OF MO,FIRE,CUST # 2247,647197,2022-01-21T00:00:00Z,10.75
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,8.33
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,88.29
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,7.21
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,76.33
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,9.27
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,98.13
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,97.83
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,CUST # 1943,647197,2022-01-21T00:00:00Z,1036.28
